unit_id,cycle,vibration_x,vibration_y,temperature_bearing,pressure_inlet,rpm_shaft,rul
3,115,2.145,2.143,65.5,4.927,3586.0,85
3,116,2.17,2.086,66.62,4.905,3587.4,84
3,117,2.101,2.103,66.24,4.897,3576.6,83
3,118,2.228,2.131,66.42,4.886,3584.8,82
3,119,2.256,2.136,65.31,4.879,3587.0,81
3,120,2.179,2.124,66.31,4.866,3581.8,80
3,121,2.182,2.185,66.0,4.892,3579.9,79
3,122,2.349,2.206,65.77,4.899,3583.5,78
3,123,2.287,2.25,66.9,4.892,3579.1,77
3,124,2.336,2.283,65.85,4.856,3582.0,76
3,125,2.413,2.352,66.3,4.847,3584.2,75
3,126,2.374,2.353,66.55,4.826,3577.3,74
3,127,2.487,2.349,67.54,4.828,3581.9,73
3,128,2.558,2.341,65.91,4.858,3577.0,72
3,129,2.496,2.388,67.14,4.806,3579.1,71
3,130,2.55,2.401,66.8,4.811,3573.6,70
3,131,2.552,2.476,67.1,4.805,3578.8,69
3,132,2.58,2.531,68.18,4.794,3580.3,68
3,133,2.636,2.55,68.4,4.806,3570.7,67
3,134,2.704,2.619,67.68,4.807,3574.5,66
3,135,2.667,2.609,67.08,4.774,3581.9,65
3,136,2.693,2.588,67.62,4.769,3574.7,64
3,137,2.869,2.714,68.57,4.765,3577.2,63
3,138,2.824,2.748,67.95,4.77,3579.7,62
3,139,2.913,2.745,68.9,4.686,3575.6,61
3,140,2.947,2.789,69.25,4.733,3569.2,60
3,141,2.995,2.834,69.16,4.728,3577.3,59
3,142,3.007,2.88,69.95,4.68,3573.2,58
3,143,3.078,2.901,69.07,4.701,3579.1,57
3,144,3.103,2.912,69.09,4.728,3569.2,56
3,145,3.206,2.988,69.49,4.678,3580.2,55
3,146,3.317,3.015,70.51,4.656,3562.5,54
3,147,3.358,3.142,70.95,4.652,3568.2,53
3,148,3.404,3.159,70.46,4.617,3568.6,52
3,149,3.476,3.144,71.22,4.645,3570.3,51
3,150,3.527,3.213,70.34,4.616,3570.1,50
3,151,3.531,3.264,70.49,4.649,3569.0,49
3,152,3.645,3.382,71.95,4.597,3564.3,48
3,153,3.66,3.501,72.2,4.58,3565.9,47
3,154,3.701,3.509,71.86,4.586,3567.5,46
3,155,3.822,3.507,72.47,4.562,3560.0,45
3,156,3.856,3.618,72.69,4.534,3559.4,44
3,157,3.985,3.643,73.3,4.531,3562.9,43
3,158,3.985,3.663,73.79,4.54,3555.7,42
3,159,4.046,3.736,74.47,4.47,3559.8,41
3,160,4.097,3.766,73.72,4.486,3555.6,40
3,161,4.225,3.83,73.47,4.495,3559.8,39
3,162,4.332,3.852,74.66,4.478,3551.7,38
3,163,4.374,3.971,75.74,4.488,3548.1,37
3,164,4.549,4.003,75.63,4.454,3549.8,36
3,165,4.547,4.099,75.74,4.424,3557.5,35
3,166,4.609,4.163,76.34,4.415,3554.6,34
3,167,4.659,4.194,75.84,4.375,3553.8,33
3,168,4.805,4.297,77.17,4.399,3550.5,32
3,169,4.816,4.435,76.77,4.357,3547.1,31
3,170,4.896,4.382,77.47,4.323,3559.6,30
3,171,4.973,4.461,77.76,4.352,3546.5,29
3,172,5.125,4.509,77.52,4.283,3537.5,28
3,173,5.194,4.566,77.56,4.276,3540.6,27
3,174,5.293,4.741,79.04,4.284,3547.3,26
3,175,5.367,4.816,79.22,4.254,3540.0,25
3,176,5.444,4.847,79.55,4.231,3537.7,24
3,177,5.523,4.907,80.21,4.216,3535.7,23
3,178,5.675,5.011,79.41,4.217,3535.7,22
3,179,5.72,5.113,81.07,4.178,3531.8,21
3,180,5.854,5.172,81.84,4.158,3526.4,20
3,181,5.943,5.35,82.09,4.175,3530.0,19
3,182,6.063,5.324,81.82,4.094,3530.2,18
3,183,6.098,5.472,82.52,4.105,3526.0,17
3,184,6.213,5.489,82.97,4.103,3534.3,16
3,185,6.297,5.494,82.08,4.088,3527.1,15
3,186,6.399,5.755,84.02,4.039,3526.2,14
3,187,6.528,5.785,84.62,4.026,3528.9,13
3,188,6.685,5.816,84.64,3.991,3514.5,12
3,189,6.659,5.911,84.97,3.978,3523.9,11
3,190,6.93,5.99,85.14,3.96,3518.8,10
3,191,6.962,6.068,86.31,3.919,3528.4,9
3,192,7.069,6.264,86.03,3.91,3516.5,8
3,193,7.186,6.328,86.13,3.886,3514.9,7
3,194,7.386,6.406,87.76,3.862,3516.9,6
3,195,7.354,6.486,87.57,3.875,3515.2,5
3,196,7.577,6.625,88.75,3.819,3522.4,4
3,197,7.618,6.665,87.82,3.844,3514.6,3
3,198,7.741,6.843,89.25,3.813,3503.5,2
3,199,7.862,6.873,88.42,3.771,3507.1,1
3,200,8.022,7.086,89.72,3.718,3507.0,0
4,1,1.845,1.633,65.57,5.017,3609.5,199
4,2,1.92,1.683,65.18,4.982,3609.2,198
4,3,1.937,1.678,65.1,4.985,3614.0,197
4,4,1.97,1.702,64.88,5.007,3609.2,196
4,5,1.924,1.732,64.75,4.992,3610.6,195
4,6,1.935,1.667,65.06,5.02,3616.1,194
4,7,1.983,1.722,64.35,4.991,3612.3,193
4,8,1.908,1.637,64.59,5.0,3609.9,192
4,9,1.914,1.729,64.91,5.059,3613.3,191
4,10,1.915,1.682,64.94,5.018,3620.9,190
4,11,1.893,1.716,64.92,4.978,3615.7,189
4,12,1.977,1.648,64.81,4.975,3607.5,188
4,13,1.968,1.663,64.26,5.014,3610.5,187
4,14,1.908,1.712,64.23,4.991,3613.2,186
4,15,1.965,1.732,64.48,5.028,3609.4,185
4,16,2.0,1.637,65.48,4.996,3620.6,184
4,17,1.95,1.641,64.55,5.025,3616.8,183
4,18,1.924,1.684,65.19,5.012,3607.4,182
4,19,1.894,1.692,65.42,5.042,3615.7,181
4,20,1.938,1.712,64.48,5.006,3609.3,180
4,21,1.877,1.695,64.91,5.023,3614.8,179
4,22,1.936,1.704,64.79,5.018,3609.7,178
4,23,1.941,1.709,64.48,5.01,3610.1,177
4,24,1.905,1.637,65.45,5.031,3614.7,176
4,25,2.005,1.675,66.33,5.005,3613.6,175
4,26,1.911,1.697,65.23,5.007,3619.7,174
4,27,1.936,1.693,64.36,5.018,3612.0,173
4,28,1.902,1.651,66.15,5.004,3606.7,172
4,29,1.899,1.68,65.09,5.02,3615.3,171
4,30,1.901,1.696,64.38,4.997,3608.9,170
4,31,1.879,1.725,65.16,5.029,3612.7,169
4,32,1.958,1.612,65.25,5.013,3615.1,168
4,33,1.942,1.643,64.07,4.995,3614.8,167
4,34,1.954,1.627,64.32,4.995,3611.1,166
4,35,1.872,1.625,64.4,5.011,3607.9,165
4,36,1.922,1.724,64.16,5.005,3616.7,164
4,37,1.91,1.659,65.4,5.003,3617.0,163
4,38,1.944,1.668,65.05,5.016,3616.7,162
4,39,1.905,1.684,64.78,5.023,3608.5,161
4,40,1.967,1.701,64.16,5.034,3621.5,160
4,41,1.967,1.739,64.86,4.976,3605.2,159
4,42,1.937,1.658,64.36,5.008,3615.0,158
4,43,1.868,1.664,65.57,4.988,3616.1,157
4,44,1.907,1.704,65.36,5.024,3616.2,156
4,45,1.88,1.727,64.39,5.015,3613.6,155
4,46,1.946,1.696,64.39,4.982,3616.1,154
4,47,1.934,1.728,64.79,4.981,3616.4,153
4,48,1.912,1.696,64.49,5.042,3609.1,152
4,49,1.913,1.686,64.27,5.016,3619.0,151
4,50,1.907,1.698,63.44,5.009,3611.3,150
4,51,1.894,1.725,64.65,5.006,3611.1,149
4,52,1.85,1.637,65.3,4.967,3609.5,148
4,53,1.911,1.752,65.2,4.998,3617.8,147
4,54,1.897,1.722,64.14,5.031,3610.9,146
4,55,1.885,1.673,64.95,4.999,3614.8,145
4,56,1.903,1.707,65.04,5.008,3610.8,144
4,57,1.933,1.704,65.85,5.028,3616.5,143
4,58,2.05,1.703,65.06,5.023,3608.5,142
4,59,1.909,1.662,65.14,5.006,3613.1,141
4,60,1.97,1.717,64.73,4.996,3617.1,140
4,61,1.957,1.618,64.66,5.013,3615.7,139
4,62,1.963,1.693,65.11,5.011,3609.9,138
4,63,1.916,1.683,64.8,4.972,3611.0,137
4,64,1.929,1.671,64.69,5.019,3608.3,136
4,65,1.861,1.668,65.2,5.043,3615.7,135
4,66,1.868,1.673,64.94,5.013,3614.7,134
4,67,1.89,1.685,65.02,5.026,3609.3,133
4,68,1.913,1.574,64.5,4.999,3608.5,132
4,69,1.933,1.68,63.68,5.014,3608.9,131
4,70,1.946,1.631,64.83,5.004,3613.8,130
4,71,1.931,1.672,64.05,4.98,3610.2,129
4,72,1.926,1.658,65.13,5.004,3608.7,128
4,73,1.915,1.691,64.98,5.047,3609.9,127
4,74,1.924,1.699,64.8,4.999,3606.4,126
4,75,1.906,1.639,63.95,4.993,3608.4,125
4,76,1.95,1.706,64.36,5.004,3605.1,124
4,77,1.907,1.698,65.23,4.995,3616.8,123
4,78,1.866,1.632,65.17,5.043,3614.5,122
4,79,1.925,1.594,63.8,5.012,3611.1,121
4,80,1.882,1.685,64.87,5.028,3613.1,120
4,81,1.976,1.682,64.76,5.031,3608.7,119
4,82,2.039,1.697,65.0,5.02,3620.1,118
4,83,1.958,1.618,65.52,5.003,3613.0,117
4,84,1.875,1.703,64.49,5.011,3611.4,116
4,85,2.004,1.761,64.84,5.011,3611.1,115
4,86,1.971,1.669,64.6,5.029,3610.4,114
4,87,1.925,1.619,65.17,5.048,3615.5,113
4,88,1.985,1.648,64.93,4.99,3611.7,112
4,89,1.957,1.686,64.11,4.983,3607.0,111
4,90,1.946,1.765,65.5,4.971,3618.3,110
4,91,1.964,1.62,64.66,5.031,3614.8,109
4,92,1.874,1.707,63.75,5.005,3617.1,108
4,93,1.927,1.662,65.26,5.029,3617.8,107
4,94,1.961,1.725,65.18,5.015,3612.9,106
4,95,1.917,1.634,64.34,5.004,3613.5,105
4,96,1.984,1.68,65.32,5.031,3611.6,104
4,97,1.95,1.672,65.48,5.022,3607.8,103
4,98,1.933,1.748,64.72,5.018,3614.8,102
4,99,1.885,1.703,64.12,4.997,3616.9,101
4,100,1.941,1.67,65.04,5.008,3612.6,100
4,101,1.953,1.654,64.84,5.003,3606.2,99
4,102,1.892,1.747,65.02,4.982,3606.4,98
4,103,1.927,1.749,64.74,5.034,3613.9,97
4,104,1.955,1.637,65.32,5.001,3615.9,96
4,105,1.909,1.702,65.05,5.003,3614.0,95
4,106,1.937,1.674,65.71,5.026,3609.2,94
4,107,1.979,1.677,64.34,5.024,3605.4,93
4,108,2.002,1.704,64.87,5.01,3614.4,92
4,109,1.942,1.751,65.07,4.975,3611.2,91
4,110,2.042,1.799,65.42,4.974,3613.7,90
4,111,2.033,1.772,65.51,5.002,3611.3,89
4,112,1.989,1.678,65.34,4.996,3613.7,88
4,113,1.974,1.792,66.26,4.991,3611.0,87
4,114,2.056,1.861,64.79,4.99,3607.8,86
4,115,2.04,1.793,66.05,5.018,3612.6,85
4,116,2.065,1.91,65.24,4.967,3603.4,84
4,117,2.156,1.865,66.75,4.947,3616.1,83
4,118,2.124,1.876,64.8,5.0,3613.1,82
4,119,2.142,1.888,65.33,4.954,3607.8,81
4,120,2.092,1.917,66.41,4.947,3610.8,80
4,121,2.18,1.916,65.6,4.939,3613.3,79
4,122,2.214,2.005,66.05,4.933,3613.6,78
4,123,2.269,1.976,66.73,4.933,3607.8,77
4,124,2.265,1.918,66.12,4.967,3608.9,76
4,125,2.248,1.932,67.21,4.933,3605.0,75
4,126,2.321,1.961,67.22,4.92,3612.6,74
4,127,2.366,2.104,66.77,4.939,3609.6,73
4,128,2.422,2.088,66.66,4.954,3602.7,72
4,129,2.431,2.103,67.12,4.9,3607.1,71
4,130,2.46,2.069,67.07,4.879,3598.4,70
4,131,2.509,2.182,67.48,4.905,3597.2,69
4,132,2.486,2.273,66.85,4.899,3601.6,68
4,133,2.583,2.201,67.82,4.881,3602.1,67
4,134,2.578,2.271,67.1,4.879,3613.8,66
4,135,2.716,2.323,67.83,4.824,3597.5,65
4,136,2.755,2.299,67.7,4.851,3598.0,64
4,137,2.699,2.365,67.79,4.83,3598.5,63
4,138,2.814,2.395,68.34,4.848,3600.5,62
4,139,2.828,2.461,68.95,4.824,3600.7,61
4,140,2.855,2.448,69.2,4.826,3601.6,60
4,141,2.946,2.524,69.37,4.826,3602.8,59
4,142,2.981,2.62,69.34,4.81,3599.6,58
4,143,3.046,2.577,69.79,4.844,3596.3,57
4,144,3.091,2.632,69.41,4.808,3594.4,56
4,145,3.123,2.631,69.5,4.732,3598.9,55
4,146,3.308,2.725,69.27,4.773,3592.7,54
4,147,3.304,2.775,70.02,4.741,3597.9,53
4,148,3.3,2.814,70.48,4.707,3595.7,52
4,149,3.296,2.865,71.2,4.727,3595.7,51
4,150,3.424,2.979,71.53,4.718,3596.3,50
4,151,3.517,2.965,70.65,4.706,3593.9,49
4,152,3.593,2.997,71.12,4.694,3590.7,48
4,153,3.536,3.102,70.91,4.653,3595.5,47
4,154,3.749,3.091,71.94,4.66,3596.4,46
4,155,3.722,3.176,73.15,4.639,3591.3,45
4,156,3.749,3.243,71.82,4.612,3590.8,44
4,157,3.874,3.294,72.56,4.615,3587.8,43
4,158,3.984,3.259,72.81,4.609,3585.3,42
4,159,4.031,3.433,73.36,4.581,3583.7,41
4,160,4.132,3.453,73.78,4.581,3590.0,40
4,161,4.147,3.581,74.73,4.562,3582.0,39
4,162,4.22,3.594,74.85,4.553,3582.8,38
4,163,4.263,3.628,75.81,4.53,3577.7,37
4,164,4.441,3.741,75.34,4.515,3578.5,36
4,165,4.455,3.739,75.33,4.508,3586.2,35
4,166,4.544,3.767,75.66,4.541,3581.2,34
4,167,4.587,3.95,75.67,4.444,3575.3,33
4,168,4.705,3.919,75.8,4.455,3573.9,32
4,169,4.799,4.014,77.07,4.414,3581.1,31
4,170,4.798,4.088,77.27,4.455,3574.6,30
4,171,4.974,4.203,76.9,4.395,3567.4,29
4,172,4.986,4.29,77.21,4.394,3565.9,28
4,173,5.136,4.327,78.84,4.376,3574.9,27
4,174,5.182,4.422,78.01,4.344,3567.7,26
4,175,5.272,4.446,78.17,4.288,3563.3,25
4,176,5.417,4.506,78.57,4.352,3563.8,24
4,177,5.497,4.672,79.97,4.267,3564.2,23
4,178,5.512,4.822,79.23,4.258,3559.7,22
4,179,5.611,4.857,81.63,4.251,3557.4,21
4,180,5.677,4.872,80.66,4.228,3562.3,20
4,181,5.879,4.976,81.06,4.2,3562.7,19
4,182,5.961,5.08,82.02,4.174,3553.0,18
4,183,6.03,5.084,82.41,4.19,3561.9,17
4,184,6.176,5.218,83.05,4.172,3556.4,16
4,185,6.321,5.299,82.72,4.126,3557.6,15
4,186,6.414,5.378,83.96,4.082,3553.2,14
4,187,6.466,5.438,84.93,4.1,3550.4,13
4,188,6.574,5.474,83.79,4.1,3548.1,12
4,189,6.646,5.695,85.29,4.069,3547.4,11
4,190,6.777,5.7,84.57,4.016,3545.3,10
4,191,6.854,5.76,85.63,4.02,3553.1,9
4,192,6.978,5.926,86.13,3.989,3547.8,8
4,193,7.147,6.02,86.31,3.964,3537.9,7
4,194,7.196,6.075,86.34,3.958,3546.7,6
4,195,7.305,6.206,86.86,3.92,3537.6,5
4,196,7.48,6.263,88.36,3.899,3536.2,4
4,197,7.522,6.397,88.78,3.886,3546.3,3
4,198,7.746,6.472,88.67,3.866,3532.4,2
4,199,7.854,6.597,89.45,3.847,3541.1,1
4,200,7.933,6.678,90.57,3.829,3531.3,0
5,1,1.965,1.869,63.75,5.031,3610.3,199
5,2,2.008,1.858,63.84,5.03,3613.3,198
5,3,1.971,1.914,65.17,5.018,3608.2,197
5,4,1.993,1.911,64.0,5.017,3605.2,196
5,5,1.962,1.901,63.99,5.007,3610.2,195
5,6,2.003,1.943,64.02,5.026,3608.8,194
5,7,2.023,1.922,64.5,5.032,3613.3,193
5,8,1.996,1.917,64.6,5.005,3608.4,192
5,9,2.007,1.924,63.66,5.016,3610.6,191
5,10,1.912,1.898,63.99,5.015,3616.6,190
5,11,1.951,1.874,62.77,5.008,3609.4,189
5,12,1.98,1.951,64.5,5.019,3609.5,188
5,13,2.041,1.906,63.66,4.984,3609.2,187
5,14,2.03,1.998,64.1,5.003,3606.2,186
5,15,2.022,1.837,64.35,5.034,3612.7,185
5,16,1.991,1.93,64.16,5.002,3618.4,184
5,17,1.986,1.938,62.86,5.043,3616.8,183
5,18,2.001,1.929,64.35,5.005,3613.1,182
5,19,1.968,1.883,64.63,5.037,3608.1,181
5,20,1.971,1.881,64.44,4.998,3612.4,180
5,21,2.03,1.904,64.58,5.012,3610.1,179
5,22,1.961,1.948,63.69,5.025,3610.7,178
5,23,1.958,1.883,64.76,5.022,3606.9,177
5,24,2.012,1.901,65.8,5.024,3609.4,176
5,25,2.057,1.834,64.12,5.058,3610.5,175
5,26,1.931,1.891,64.8,5.025,3607.6,174
5,27,1.973,1.885,64.25,5.045,3615.2,173
5,28,2.018,1.854,63.41,5.029,3605.6,172
5,29,1.991,1.919,63.5,4.997,3610.6,171
5,30,2.02,1.95,64.38,5.019,3608.0,170
5,31,1.957,1.887,64.28,5.025,3602.6,169
5,32,1.969,1.955,64.11,4.99,3620.4,168
5,33,1.999,1.923,64.27,5.011,3608.0,167
5,34,2.085,1.947,64.48,5.029,3606.9,166
5,35,2.051,1.873,64.21,4.985,3602.8,165
5,36,2.013,1.875,63.08,5.029,3619.4,164
5,37,2.056,1.897,64.08,5.036,3615.4,163
5,38,1.986,1.909,64.22,5.029,3610.4,162
5,39,1.995,1.962,64.68,5.027,3617.8,161
5,40,1.985,1.972,64.34,5.083,3606.2,160
5,41,1.973,1.924,64.27,5.057,3608.3,159
5,42,2.036,1.954,64.42,4.999,3616.6,158
5,43,2.049,1.931,64.17,5.022,3610.6,157
5,44,2.026,1.908,63.65,4.997,3607.9,156
5,45,2.009,1.906,64.18,5.028,3608.4,155
5,46,2.059,1.896,63.85,5.028,3603.6,154
5,47,1.969,1.946,63.2,5.04,3617.0,153
5,48,1.985,1.919,64.63,5.009,3614.4,152
5,49,1.973,1.888,63.67,5.025,3615.6,151
5,50,1.993,1.856,63.53,5.026,3618.3,150
5,51,2.016,1.892,64.45,5.013,3609.4,149
5,52,1.962,1.963,62.8,5.034,3609.1,148
5,53,1.984,1.975,63.71,5.004,3610.4,147
5,54,2.017,1.889,63.28,5.001,3616.1,146
5,55,2.003,1.925,63.94,5.005,3617.7,145
5,56,1.993,1.889,64.62,5.003,3608.6,144
5,57,2.001,1.907,64.2,5.06,3612.3,143
5,58,1.905,1.92,64.09,5.019,3611.9,142
5,59,1.999,1.905,64.38,5.007,3607.2,141
5,60,2.121,1.879,64.12,4.988,3611.4,140
5,61,1.963,1.889,64.59,5.027,3613.2,139
5,62,1.929,1.981,63.48,5.048,3615.0,138
5,63,2.023,1.873,64.15,5.008,3611.1,137
5,64,1.99,1.826,64.63,5.016,3609.0,136
5,65,1.978,1.921,63.62,4.973,3612.6,135
5,66,2.021,1.899,63.5,5.02,3605.1,134
5,67,1.959,1.877,64.49,5.011,3609.2,133
5,68,2.078,1.921,64.24,5.011,3608.6,132
5,69,1.913,1.946,64.3,5.014,3610.4,131
5,70,2.03,1.845,63.78,4.995,3618.0,130
5,71,2.035,1.819,63.31,5.015,3609.1,129
5,72,1.947,1.985,64.23,5.027,3608.2,128
5,73,2.029,1.892,63.93,5.03,3604.4,127
5,74,2.064,1.914,64.71,4.996,3607.3,126
5,75,1.954,1.917,64.1,5.009,3606.9,125
5,76,1.949,1.905,63.84,5.004,3617.1,124
5,77,1.997,1.958,63.8,5.023,3610.7,123
5,78,1.932,1.964,64.0,5.033,3607.9,122
5,79,1.994,1.872,64.69,5.024,3612.4,121
5,80,2.054,1.953,64.45,4.989,3608.2,120
5,81,1.96,1.936,64.16,4.99,3610.2,119
5,82,1.94,1.905,63.24,5.028,3612.5,118
5,83,2.076,1.941,63.86,5.034,3605.4,117
5,84,1.962,1.92,62.99,5.017,3606.9,116
5,85,2.004,1.864,64.28,5.018,3616.6,115
5,86,2.0,1.876,63.95,4.991,3612.6,114
5,87,2.024,2.006,63.76,5.013,3608.7,113
5,88,2.009,1.922,64.04,5.04,3608.5,112
5,89,2.04,1.929,64.07,5.012,3620.7,111
5,90,1.967,1.919,63.7,5.054,3614.5,110
5,91,1.973,1.928,64.2,5.008,3614.0,109
5,92,2.016,1.916,64.05,5.027,3611.9,108
5,93,2.002,1.882,64.92,4.997,3612.7,107
5,94,1.987,1.978,63.62,5.003,3607.1,106
5,95,2.013,1.852,63.83,4.975,3611.9,105
5,96,1.98,1.848,64.61,4.992,3614.1,104
5,97,1.972,1.971,64.45,4.998,3607.3,103
5,98,2.024,1.897,63.99,5.043,3608.0,102
5,99,2.004,1.945,64.48,5.015,3609.8,101
5,100,1.931,1.865,64.23,5.015,3611.3,100
5,101,2.042,1.86,63.96,5.022,3608.1,99
5,102,2.06,1.945,64.23,5.053,3604.9,98
5,103,2.005,1.926,63.64,5.023,3606.5,97
5,104,2.037,1.957,64.25,4.979,3607.0,96
5,105,2.038,1.92,62.79,5.04,3611.3,95
5,106,1.989,1.965,63.82,5.0,3612.1,94
5,107,2.101,1.997,64.37,5.021,3613.7,93
5,108,1.988,1.965,63.86,5.017,3609.5,92
5,109,2.069,1.952,62.74,5.012,3612.9,91
5,110,2.078,1.953,65.14,5.012,3611.9,90
5,111,2.115,1.982,63.92,4.955,3608.1,89
5,112,2.117,1.965,64.83,5.004,3615.0,88
5,113,2.09,2.01,64.75,5.028,3602.8,87
5,114,2.099,2.039,65.33,4.999,3608.2,86
5,115,2.165,2.054,64.45,4.998,3613.9,85
5,116,2.229,2.065,64.73,4.986,3611.1,84
5,117,2.169,2.059,64.27,5.009,3604.1,83
5,118,2.177,2.073,65.88,4.971,3605.7,82
5,119,2.195,2.154,63.57,4.955,3619.0,81
5,120,2.264,2.063,65.05,4.971,3611.1,80
5,121,2.338,2.143,64.9,4.981,3604.6,79
5,122,2.249,2.079,64.5,4.942,3602.4,78
5,123,2.33,2.124,63.82,4.934,3604.8,77
5,124,2.322,2.256,65.2,4.966,3606.3,76
5,125,2.373,2.186,65.6,4.928,3606.6,75
5,126,2.396,2.207,66.26,4.945,3603.8,74
5,127,2.443,2.268,65.46,4.932,3602.6,73
5,128,2.433,2.234,65.85,4.935,3601.9,72
5,129,2.606,2.363,66.83,4.933,3611.6,71
5,130,2.509,2.255,66.1,4.921,3604.4,70
5,131,2.588,2.44,66.67,4.919,3599.5,69
5,132,2.571,2.484,66.68,4.883,3600.3,68
5,133,2.628,2.423,66.15,4.857,3601.5,67
5,134,2.67,2.529,67.11,4.884,3598.7,66
5,135,2.73,2.534,67.49,4.869,3605.5,65
5,136,2.778,2.587,67.07,4.826,3601.7,64
5,137,2.851,2.615,67.71,4.847,3596.8,63
5,138,2.889,2.646,67.4,4.867,3595.9,62
5,139,2.889,2.733,68.31,4.828,3599.9,61
5,140,2.966,2.597,67.62,4.825,3596.7,60
5,141,3.019,2.793,68.11,4.795,3598.8,59
5,142,3.045,2.783,68.34,4.851,3587.9,58
5,143,3.094,2.831,68.3,4.814,3599.4,57
5,144,3.16,2.864,68.86,4.783,3595.2,56
5,145,3.208,2.93,69.51,4.75,3590.6,55
5,146,3.2,3.0,69.49,4.774,3588.3,54
5,147,3.397,2.987,69.68,4.77,3589.3,53
5,148,3.361,3.066,71.26,4.747,3598.9,52
5,149,3.489,3.122,69.58,4.751,3585.8,51
5,150,3.564,3.165,69.0,4.711,3593.6,50
5,151,3.551,3.236,70.15,4.68,3589.9,49
5,152,3.624,3.245,71.45,4.676,3590.6,48
5,153,3.688,3.249,70.43,4.681,3596.4,47
5,154,3.773,3.296,69.81,4.683,3587.2,46
5,155,3.861,3.384,71.81,4.672,3585.0,45
5,156,3.865,3.476,72.18,4.641,3589.8,44
5,157,3.931,3.479,73.18,4.616,3582.7,43
5,158,4.016,3.592,72.29,4.614,3583.9,42
5,159,4.096,3.553,73.71,4.597,3585.4,41
5,160,4.105,3.688,72.74,4.615,3579.8,40
5,161,4.263,3.742,73.15,4.566,3586.3,39
5,162,4.231,3.777,72.71,4.535,3577.0,38
5,163,4.317,3.862,72.99,4.521,3584.0,37
5,164,4.474,3.963,73.81,4.496,3573.6,36
5,165,4.533,4.054,75.09,4.524,3574.2,35
5,166,4.615,4.072,74.86,4.536,3569.1,34
5,167,4.684,4.2,74.56,4.466,3572.9,33
5,168,4.766,4.155,75.93,4.476,3576.0,32
5,169,4.822,4.291,75.52,4.44,3581.5,31
5,170,4.944,4.31,76.41,4.403,3567.0,30
5,171,4.983,4.41,77.14,4.425,3572.7,29
5,172,5.067,4.477,77.17,4.383,3568.4,28
5,173,5.215,4.558,77.51,4.41,3567.6,27
5,174,5.333,4.668,77.03,4.339,3563.8,26
5,175,5.341,4.716,78.44,4.368,3567.2,25
5,176,5.448,4.712,78.55,4.325,3565.5,24
5,177,5.642,4.921,79.29,4.287,3561.5,23
5,178,5.647,4.918,79.53,4.295,3557.9,22
5,179,5.793,5.032,78.81,4.268,3562.2,21
5,180,5.879,5.094,80.49,4.254,3554.5,20
5,181,5.88,5.233,81.07,4.237,3564.5,19
5,182,6.077,5.296,80.43,4.246,3559.3,18
5,183,6.118,5.325,81.42,4.158,3558.6,17
5,184,6.196,5.45,81.45,4.166,3551.5,16
5,185,6.329,5.595,82.83,4.158,3553.1,15
5,186,6.471,5.65,82.15,4.129,3544.5,14
5,187,6.586,5.774,83.03,4.067,3552.8,13
5,188,6.61,5.753,83.74,4.094,3547.1,12
5,189,6.727,5.873,83.67,4.045,3546.3,11
5,190,6.874,5.95,83.61,4.066,3535.2,10
5,191,6.951,6.023,84.85,4.035,3549.2,9
5,192,7.05,6.163,85.33,3.968,3550.8,8
5,193,7.132,6.248,85.89,3.986,3539.8,7
5,194,7.335,6.263,86.13,3.946,3537.6,6
5,195,7.432,6.463,86.46,3.951,3539.0,5
5,196,7.494,6.505,86.96,3.898,3538.9,4
5,197,7.655,6.548,86.77,3.897,3532.4,3
5,198,7.775,6.74,87.45,3.837,3540.8,2
5,199,7.895,6.791,88.11,3.832,3527.8,1
5,200,8.035,6.876,89.62,3.81,3526.8,0
6,1,2.083,1.84,66.99,4.98,3604.5,199
6,2,2.199,1.734,66.93,4.94,3598.1,198
6,3,2.113,1.794,66.17,4.963,3597.5,197
6,4,2.073,1.848,67.03,4.934,3604.7,196
6,5,2.199,1.81,66.65,4.977,3601.8,195
6,6,2.16,1.793,66.44,4.948,3605.0,194
6,7,2.16,1.751,66.98,4.936,3603.9,193
6,8,2.147,1.808,65.52,4.973,3602.0,192
6,9,2.207,1.774,66.55,4.994,3603.6,191
6,10,2.208,1.795,66.78,4.957,3608.1,190
6,11,2.131,1.754,66.26,4.957,3603.9,189
6,12,2.187,1.846,66.09,4.941,3599.0,188
6,13,2.24,1.806,66.82,4.929,3604.7,187
6,14,2.179,1.783,67.12,5.002,3601.0,186
6,15,2.117,1.758,67.38,4.976,3604.2,185
6,16,2.16,1.761,67.02,4.948,3603.7,184
6,17,2.183,1.786,66.46,4.956,3607.9,183
6,18,2.224,1.817,66.98,4.951,3601.9,182
6,19,2.185,1.8,65.87,4.949,3604.4,181
6,20,2.138,1.853,66.82,4.983,3605.8,180
6,21,2.162,1.756,66.58,4.956,3599.3,179
6,22,2.137,1.78,66.78,4.965,3602.4,178
6,23,2.177,1.786,65.14,4.946,3609.1,177
6,24,2.091,1.798,67.37,4.94,3604.8,176
6,25,2.106,1.858,66.54,4.956,3610.2,175
6,26,2.185,1.758,66.25,4.965,3602.3,174
6,27,2.074,1.791,65.84,4.988,3605.5,173
6,28,2.122,1.765,65.63,4.933,3608.8,172
6,29,2.248,1.822,66.53,4.947,3600.9,171
6,30,2.241,1.786,67.63,4.983,3597.8,170
